list,message_id,date,date_source,from,subject,thread_key,file,manifestation,duplicate_of,spam_suspect
wikichanges,lufp68.trzm1w@www.lojban.org,2011-11-10T07:37:20Z,header,webmaster@lojban.org,[Wikichanges] Wiki page misua132 changed by misua132,ad8611e2f27d-wiki_page_misua132_changed_by_misua132,"mail/wikichanges/cur/1320910640.f25310655771ba83.jbomohi:2,S",lists-plain,,false
wikichanges,lufp84.ma55l9@www.lojban.org,2011-11-10T07:38:28Z,header,webmaster@lojban.org,[Wikichanges] Wiki page misua132 changed by misua132,ad8611e2f27d-wiki_page_misua132_changed_by_misua132,"mail/wikichanges/cur/1320910708.c971b8a1a71a330c.jbomohi:2,S",lists-plain,,false
wikichanges,lufu6o.n03otl@www.lojban.org,2011-11-10T09:25:36Z,header,webmaster@lojban.org,[Wikichanges] Wiki page misua132 deleted by admin,03a147616004-wiki_page_misua132_deleted_by_admin,"mail/wikichanges/cur/1320917136.03a147616004f53e.jbomohi:2,S",lists-plain,,false
wikichanges,lugnkv.hr3dm4@www.lojban.org,2011-11-10T20:00:31Z,header,webmaster@lojban.org,[Wikichanges] Wiki page wavelessonscontinued changed by klaki,731f02b3113f-wiki_page_wavelessonscontinued_changed_by_klaki,"mail/wikichanges/cur/1320955231.4e937cd1125844b9.jbomohi:2,S",lists-plain,,false
wikichanges,luirn4.1u4nf@www.lojban.org,2011-11-11T23:23:29Z,header,webmaster@lojban.org,[Wikichanges] Wiki page user1164 created by jwell,f54820413955-wiki_page_user1164_created_by_jwell,"mail/wikichanges/cur/1321053809.f548204139553395.jbomohi:2,S",lists-plain,,false
wikichanges,lul4mg.b9uwjb@www.lojban.org,2011-11-13T05:59:05Z,header,webmaster@lojban.org,[Wikichanges] A file was attached to Multimedia,2aee24e6ccd8-a_file_was_attached_to_multimedia,"mail/wikichanges/cur/1321163945.2bb8d43dc8358ef8.jbomohi:2,S",lists-plain,,false
wikichanges,lul4u8.85mtpv@www.lojban.org,2011-11-13T06:03:44Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Multimedia changed by guskant,a1eaee8598bc-wiki_page_multimedia_changed_by_guskant,"mail/wikichanges/cur/1321164224.c6cceff813cc9282.jbomohi:2,S",lists-plain,,false
wikichanges,lultkf.v3royp@www.lojban.org,2011-11-13T14:57:51Z,header,webmaster@lojban.org,[Wikichanges] Wiki page wavelessonscontinued changed by klaki,731f02b3113f-wiki_page_wavelessonscontinued_changed_by_klaki,"mail/wikichanges/cur/1321196271.a6d167e5d24a1df6.jbomohi:2,S",lists-plain,,false
wikichanges,luo1e8.ta6bvz@www.lojban.org,2011-11-14T19:42:08Z,header,webmaster@lojban.org,[Wikichanges] Wiki page wavelessonscontinued changed by simor,0d1c7811daa3-wiki_page_wavelessonscontinued_changed_by_simor,"mail/wikichanges/cur/1321299728.0d1c7811daa36bbc.jbomohi:2,S",lists-plain,,false
wikichanges,luo439.8lljha@www.lojban.org,2011-11-14T20:40:21Z,header,webmaster@lojban.org,[Wikichanges] Wiki page wavelessonscontinued changed by simor,0d1c7811daa3-wiki_page_wavelessonscontinued_changed_by_simor,"mail/wikichanges/cur/1321303221.b5aa745c14d4a0a6.jbomohi:2,S",lists-plain,,false
wikichanges,luoaxr.oo7vud@www.lojban.org,2011-11-14T23:08:16Z,header,webmaster@lojban.org,[Wikichanges] Wiki page wavelessonscontinued changed by klaki,731f02b3113f-wiki_page_wavelessonscontinued_changed_by_klaki,"mail/wikichanges/cur/1321312096.93e3a2b26216b4d2.jbomohi:2,S",lists-plain,,false
wikichanges,luobrs.mwxxgg@www.lojban.org,2011-11-14T23:26:16Z,header,webmaster@lojban.org,[Wikichanges] Wiki page wavelessonscontinued changed by klaki,731f02b3113f-wiki_page_wavelessonscontinued_changed_by_klaki,"mail/wikichanges/cur/1321313176.c4d70193409ee8fe.jbomohi:2,S",lists-plain,,false
wikichanges,luoo5o.j1s97c@www.lojban.org,2011-11-15T03:53:48Z,header,webmaster@lojban.org,[Wikichanges] Wiki page BPFK Section: Attitudinal Modifiers changed	by admin,d820078a8789-wiki_page_bpfk_section%3A_attitudinal_modifiers,"mail/wikichanges/cur/1321329228.d820078a8789b1e9.jbomohi:2,S",lists-plain,,false
wikichanges,luooca.1n3e4@www.lojban.org,2011-11-15T03:57:46Z,header,webmaster@lojban.org,[Wikichanges] A file was attached to Multimedia,2aee24e6ccd8-a_file_was_attached_to_multimedia,"mail/wikichanges/cur/1321329466.8fb6ee41e3118dcb.jbomohi:2,S",lists-plain,,false
wikichanges,luop1q.kh6bis@www.lojban.org,2011-11-15T04:13:04Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Multimedia changed by guskant,a1eaee8598bc-wiki_page_multimedia_changed_by_guskant,"mail/wikichanges/cur/1321330384.ede48693086444d3.jbomohi:2,S",lists-plain,,false
wikichanges,lura41.6ema79@www.lojban.org,2011-11-16T13:43:13Z,header,webmaster@lojban.org,"[Wikichanges] Wiki page CLL, aka Reference Grammar,	Errata changed by admin","b910c2660392-wiki_page_cll,_aka_reference_grammar,_errata_ch","mail/wikichanges/cur/1321450993.b910c26603920035.jbomohi:2,S",lists-plain,,false
wikichanges,lv1lzq.dhifyc@www.lojban.org,2011-11-22T03:35:50Z,header,webmaster@lojban.org,[Wikichanges] Wiki page wavelessonscontinued changed by Plastic	Raven,328ecad4a3fb-wiki_page_wavelessonscontinued_changed_by_plast,"mail/wikichanges/cur/1321932950.328ecad4a3fb74c0.jbomohi:2,S",lists-plain,,false
wikichanges,lv1m35.q9ncdk@www.lojban.org,2011-11-22T03:37:53Z,header,webmaster@lojban.org,[Wikichanges] Wiki page BPFK Section: gismu Issues changed by	Plastic Raven,ad45c7aaf651-wiki_page_bpfk_section%3A_gismu_issues_changed_,"mail/wikichanges/cur/1321933073.fd6bb15459d7177f.jbomohi:2,S",lists-plain,,false
wikichanges,lv4s51.dvo3xn@www.lojban.org,2011-11-23T20:41:26Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Lojbanic Phone Group changed by admin,8cf27f5c02f1-wiki_page_lojbanic_phone_group_changed_by_admin,"mail/wikichanges/cur/1322080886.8cf27f5c02f12614.jbomohi:2,S",lists-plain,,false
wikichanges,lv8lfj.6oq56u@www.lojban.org,2011-11-25T22:06:55Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Internal grammar of numbers changed by	purpleposeidon,53f51a563382-wiki_page_internal_grammar_of_numbers_changed_b,"mail/wikichanges/cur/1322258815.53f51a5633827d72.jbomohi:2,S",lists-plain,,false
wikichanges,mailman.774.1322744533.6667.mailman@thrivology.org,2011-12-01T13:02:13Z,header,mailman-owner@lojban.org,lojban.org mailing list memberships reminder,e7766f9aef4a-lojban%2Eorg_mailing_list_memberships_reminder,"mail/wikichanges/cur/1322744533.4b98999cce99335f.jbomohi:2,S",lists-plain,,false
wikichanges,lvj8j8.dfy8il@www.lojban.org,2011-12-01T16:01:56Z,header,webmaster@lojban.org,[Wikichanges] Wiki page BPFK Section: gismu Issues changed by admin,ee100bcba6c4-wiki_page_bpfk_section%3A_gismu_issues_changed_,"mail/wikichanges/cur/1322755316.c73f85aeab90450e.jbomohi:2,S",lists-plain,,false
wikichanges,lvj94k.b84u26@www.lojban.org,2011-12-01T16:14:45Z,header,webmaster@lojban.org,[Wikichanges] Wiki page BPFK Section: gismu Issues changed by admin,ee100bcba6c4-wiki_page_bpfk_section%3A_gismu_issues_changed_,"mail/wikichanges/cur/1322756085.c9f9c771c28a0133.jbomohi:2,S",lists-plain,,false
wikichanges,lvjaha.9jv5i3@www.lojban.org,2011-12-01T16:43:58Z,header,webmaster@lojban.org,[Wikichanges] Wiki page BPFK Section: Opinionated Gripes changed by	najrut,b08bbea0191d-wiki_page_bpfk_section%3A_opinionated_gripes_ch,"mail/wikichanges/cur/1322757838.8c27657fd372a896.jbomohi:2,S",lists-plain,,false
wikichanges,lvld8f.t49jwk@www.lojban.org,2011-12-02T19:38:40Z,header,webmaster@lojban.org,[Wikichanges] Wiki page lo valsi po la nicte cadzu changed by asiz,faacd0779984-wiki_page_lo_valsi_po_la_nicte_cadzu_changed_by,"mail/wikichanges/cur/1322854720.faacd07799846a8b.jbomohi:2,S",lists-plain,,false
wikichanges,lvp5al.xgpxis@www.lojban.org,2011-12-04T20:37:33Z,header,webmaster@lojban.org,[Wikichanges] Wiki page BPFK Section: gismu Issues changed by admin,ee100bcba6c4-wiki_page_bpfk_section%3A_gismu_issues_changed_,"mail/wikichanges/cur/1323031053.d2923b8775aacc20.jbomohi:2,S",lists-plain,,false
wikichanges,lvydsz.kzy6c2@www.lojban.org,2011-12-09T20:19:47Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Meeting other lojbanists changed by iesk,9310fcc85f58-wiki_page_meeting_other_lojbanists_changed_by_i,"mail/wikichanges/cur/1323461987.9310fcc85f58898d.jbomohi:2,S",lists-plain,,false
wikichanges,lvyubu.5odt09@www.lojban.org,2011-12-10T02:16:42Z,header,webmaster@lojban.org,[Wikichanges] Wiki page BPFK Section: gadri changed by xorxes,2a90ed9b2e63-wiki_page_bpfk_section%3A_gadri_changed_by_xorx,"mail/wikichanges/cur/1323483402.2a90ed9b2e63eb2c.jbomohi:2,S",lists-plain,,false
wikichanges,lvzy2j.se2rog@www.lojban.org,2011-12-10T16:35:07Z,header,webmaster@lojban.org,[Wikichanges] Wiki page BPFK Section: gadri changed by xorxes,2a90ed9b2e63-wiki_page_bpfk_section%3A_gadri_changed_by_xorx,"mail/wikichanges/cur/1323534907.d7be3c301c62056b.jbomohi:2,S",lists-plain,,false
wikichanges,lw0kkm.79bcxs@www.lojban.org,2011-12-11T00:41:10Z,header,webmaster@lojban.org,"[Wikichanges] Wiki page CLL, aka Reference Grammar,	Errata changed by asiz","cfbde4b41ffc-wiki_page_cll,_aka_reference_grammar,_errata_ch","mail/wikichanges/cur/1323564070.cfbde4b41ffc0507.jbomohi:2,S",lists-plain,,false
wikichanges,lw2okh.xv6sft@www.lojban.org,2011-12-12T04:02:41Z,header,webmaster@lojban.org,"[Wikichanges] Wiki page CLL, aka Reference Grammar,	Errata changed by Marica Odagaki","7de2ce48fd0f-wiki_page_cll,_aka_reference_grammar,_errata_ch","mail/wikichanges/cur/1323662561.7de2ce48fd0f65d9.jbomohi:2,S",lists-plain,,false
wikichanges,lw6b9u.knme37@www.lojban.org,2011-12-14T03:05:54Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Lojban Class at Rice University changed by	jandew,eb4431ee24f1-wiki_page_lojban_class_at_rice_university_chang,"mail/wikichanges/cur/1323831954.eb4431ee24f120d0.jbomohi:2,S",lists-plain,,false
wikichanges,lw7kem.2qnfuz@www.lojban.org,2011-12-14T19:20:46Z,header,webmaster@lojban.org,[Wikichanges] Wiki page What Others Say About Lojban changed by	loki9873,083514b268f1-wiki_page_what_others_say_about_lojban_changed_,"mail/wikichanges/cur/1323890446.083514b268f1cbdc.jbomohi:2,S",lists-plain,,false
wikichanges,lw7kgx.5wi947@www.lojban.org,2011-12-14T19:22:09Z,header,webmaster@lojban.org,[Wikichanges] Wiki page What Others Say About Lojban changed by	loki9873,083514b268f1-wiki_page_what_others_say_about_lojban_changed_,"mail/wikichanges/cur/1323890529.3ab5aab8517c36ee.jbomohi:2,S",lists-plain,,false
wikichanges,lw8tz9.5hpzwi@www.lojban.org,2011-12-15T11:45:10Z,header,webmaster@lojban.org,[Wikichanges] Wiki page CLL Beginner's Order created by Jacob,187b132b3821-wiki_page_cll_beginner's_order_created_by_jacob,"mail/wikichanges/cur/1323949510.187b132b382165f6.jbomohi:2,S",lists-plain,,false
wikichanges,lw8u0s.qhx5m2@www.lojban.org,2011-12-15T11:46:05Z,header,webmaster@lojban.org,[Wikichanges] Wiki page CLL Beginner's Order changed by Jacob,0b108245c7a4-wiki_page_cll_beginner's_order_changed_by_jacob,"mail/wikichanges/cur/1323949565.0b108245c7a49e6b.jbomohi:2,S",lists-plain,,false
wikichanges,lw96oc.twgxoc@www.lojban.org,2011-12-15T16:19:24Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Lojban Tutorial: Lesson 2 changed by CHLim,1402da356200-wiki_page_lojban_tutorial%3A_lesson_2_changed_b,"mail/wikichanges/cur/1323965964.1402da356200fb42.jbomohi:2,S",lists-plain,,false
wikichanges,lw9mj8.3m4uvp@www.lojban.org,2011-12-15T22:01:56Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Exhaustive list of short fu'ivla forms	changed by xorxes,35dc6b2ad5cb-wiki_page_exhaustive_list_of_short_fu'ivla_form,"mail/wikichanges/cur/1323986516.35dc6b2ad5cb3460.jbomohi:2,S",lists-plain,,false
wikichanges,lw9njf.ithjoj@www.lojban.org,2011-12-15T22:23:39Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Exhaustive list of short fu'ivla forms	changed by xorxes,35dc6b2ad5cb-wiki_page_exhaustive_list_of_short_fu'ivla_form,"mail/wikichanges/cur/1323987819.6db5fd1393331122.jbomohi:2,S",lists-plain,,false
wikichanges,lwfczt.4dgh61@www.lojban.org,2011-12-19T00:21:29Z,header,webmaster@lojban.org,[Wikichanges] Wiki page xkcd-lojban resources created by XMPPwocky,ef1cbbb4572f-wiki_page_xkcd-lojban_resources_created_by_xmpp,"mail/wikichanges/cur/1324254089.ef1cbbb4572fde72.jbomohi:2,S",lists-plain,,false
wikichanges,lwfm82.73bgrm@www.lojban.org,2011-12-19T03:40:50Z,header,webmaster@lojban.org,[Wikichanges] Wiki page LojbanDictionary created by CHLim,e3456dda1ffd-wiki_page_lojbandictionary_created_by_chlim,"mail/wikichanges/cur/1324266050.e3456dda1ffde716.jbomohi:2,S",lists-plain,,false
wikichanges,lwfmad.17agdz@www.lojban.org,2011-12-19T03:42:13Z,header,webmaster@lojban.org,[Wikichanges] Wiki page LojbanDictionary changed by CHLim,1e3911ca51c4-wiki_page_lojbandictionary_changed_by_chlim,"mail/wikichanges/cur/1324266133.1e3911ca51c41546.jbomohi:2,S",lists-plain,,false
wikichanges,lwfmd0.1iv7si@www.lojban.org,2011-12-19T03:43:48Z,header,webmaster@lojban.org,[Wikichanges] A file was attached to LojbanDictionary,6932eaf55077-a_file_was_attached_to_lojbandictionary,"mail/wikichanges/cur/1324266228.6932eaf550771ea9.jbomohi:2,S",lists-plain,,false
wikichanges,lwfmdi.5gl0jm@www.lojban.org,2011-12-19T03:44:06Z,header,webmaster@lojban.org,[Wikichanges] Wiki page LojbanDictionary changed by CHLim,1e3911ca51c4-wiki_page_lojbandictionary_changed_by_chlim,"mail/wikichanges/cur/1324266246.bcc04277eaa4ce8e.jbomohi:2,S",lists-plain,,false
wikichanges,lwfmge.1izenv@www.lojban.org,2011-12-19T03:45:50Z,header,webmaster@lojban.org,[Wikichanges] A file was attached to LojbanDictionary,6932eaf55077-a_file_was_attached_to_lojbandictionary,"mail/wikichanges/cur/1324266350.8387dd0ddd10b5a0.jbomohi:2,S",lists-plain,,false
wikichanges,lwfmpl.poij1j@www.lojban.org,2011-12-19T03:51:21Z,header,webmaster@lojban.org,[Wikichanges] A file was attached to LojbanDictionary,6932eaf55077-a_file_was_attached_to_lojbandictionary,"mail/wikichanges/cur/1324266681.4886d055368c5419.jbomohi:2,S",lists-plain,,false
wikichanges,lwfmro.pcudlq@www.lojban.org,2011-12-19T03:52:36Z,header,webmaster@lojban.org,[Wikichanges] Wiki page LojbanDictionary changed by CHLim,1e3911ca51c4-wiki_page_lojbandictionary_changed_by_chlim,"mail/wikichanges/cur/1324266756.6f918e54607aea61.jbomohi:2,S",lists-plain,,false
wikichanges,lwfmu6.vjghd8@www.lojban.org,2011-12-19T03:54:06Z,header,webmaster@lojban.org,[Wikichanges] Wiki page LojbanDictionary changed by CHLim,1e3911ca51c4-wiki_page_lojbandictionary_changed_by_chlim,"mail/wikichanges/cur/1324266846.b3b4865118d9fbeb.jbomohi:2,S",lists-plain,,false
wikichanges,lwfn4d.3j9l36@www.lojban.org,2011-12-19T04:00:13Z,header,webmaster@lojban.org,"[Wikichanges] Wiki page Dictionaries,	Glossers and parsers changed by CHLim","2667cfb49d8d-wiki_page_dictionaries,_glossers_and_parsers_ch","mail/wikichanges/cur/1324267213.2667cfb49d8db970.jbomohi:2,S",lists-plain,,false
wikichanges,lwfnam.7ckspz@www.lojban.org,2011-12-19T04:03:58Z,header,webmaster@lojban.org,"[Wikichanges] Wiki page Dictionaries,	Glossers and parsers changed by CHLim","2667cfb49d8d-wiki_page_dictionaries,_glossers_and_parsers_ch","mail/wikichanges/cur/1324267438.5aec2f82456049ca.jbomohi:2,S",lists-plain,,false
wikichanges,lwhos2.9weh44@www.lojban.org,2011-12-20T06:31:15Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Sexual terminology changed by Squir,45ba4cf41aa7-wiki_page_sexual_terminology_changed_by_squir,"mail/wikichanges/cur/1324362675.45ba4cf41aa73b4b.jbomohi:2,S",lists-plain,,false
wikichanges,lwmysk.wyikw8@www.lojban.org,2011-12-23T02:55:32Z,header,webmaster@lojban.org,[Wikichanges] Wiki page CLL Beginner's Order changed by Jacob,0b108245c7a4-wiki_page_cll_beginner's_order_changed_by_jacob,"mail/wikichanges/cur/1324608932.0229d2b63efc438b.jbomohi:2,S",lists-plain,,false
wikichanges,lwp1wg.pkybxw@www.lojban.org,2011-12-24T05:57:53Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Sexual terminology changed by Squir,45ba4cf41aa7-wiki_page_sexual_terminology_changed_by_squir,"mail/wikichanges/cur/1324706273.5c7c15ee0392bc70.jbomohi:2,S",lists-plain,,false
wikichanges,lwr7ii.wsx3xm@www.lojban.org,2011-12-25T09:54:19Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Sexual terminology changed by Squir,45ba4cf41aa7-wiki_page_sexual_terminology_changed_by_squir,"mail/wikichanges/cur/1324806859.e58ea924bfe7ee14.jbomohi:2,S",lists-plain,,false
wikichanges,lwuno3.ye6bfp@www.lojban.org,2011-12-27T06:36:03Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Mumble changed by Jacob,d0ae50c15245-wiki_page_mumble_changed_by_jacob,"mail/wikichanges/cur/1324967763.d0ae50c15245c1bf.jbomohi:2,S",lists-plain,,false
wikichanges,lwuoct.og7ttu@www.lojban.org,2011-12-27T06:50:53Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Mumble changed by Jacob,d0ae50c15245-wiki_page_mumble_changed_by_jacob,"mail/wikichanges/cur/1324968653.f6ba45ad16c26c2c.jbomohi:2,S",lists-plain,,false
wikichanges,lwzj5r.dycgey@www.lojban.org,2011-12-29T21:46:39Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Sexual terminology changed by Squir,45ba4cf41aa7-wiki_page_sexual_terminology_changed_by_squir,"mail/wikichanges/cur/1325195199.df958fa03af771b3.jbomohi:2,S",lists-plain,,false
wikichanges,lx2zuf.4jhqxf@www.lojban.org,2011-12-31T18:39:51Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Learning changed by adamgarrigus,d85bb0f7a3f5-wiki_page_learning_changed_by_adamgarrigus,"mail/wikichanges/cur/1325356791.d85bb0f7a3f52fd6.jbomohi:2,S",lists-plain,,false
wikichanges,mailman.769.1325422939.4574.mailman@thrivology.org,2012-01-01T13:02:19Z,header,mailman-owner@lojban.org,lojban.org mailing list memberships reminder,e7766f9aef4a-lojban%2Eorg_mailing_list_memberships_reminder,"mail/wikichanges/cur/1325422939.094c42f2b6e2112e.jbomohi:2,S",lists-plain,,false
wikichanges,lx97yn.vsoqc@www.lojban.org,2012-01-04T03:20:48Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Learning changed by Jacob,17bda633f4b8-wiki_page_learning_changed_by_jacob,"mail/wikichanges/cur/1325647248.17bda633f4b8f9e7.jbomohi:2,S",lists-plain,,false
wikichanges,lx98f2.49vtdz@www.lojban.org,2012-01-04T03:30:39Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Learning changed by Jacob,17bda633f4b8-wiki_page_learning_changed_by_jacob,"mail/wikichanges/cur/1325647839.74073a3ade56fbca.jbomohi:2,S",lists-plain,,false
wikichanges,lx9dsa.rmwl6d@www.lojban.org,2012-01-04T05:26:34Z,header,webmaster@lojban.org,[Wikichanges] Wiki page IRC cheat sheet changed by Jacob,e88ced77c2b7-wiki_page_irc_cheat_sheet_changed_by_jacob,"mail/wikichanges/cur/1325654794.e88ced77c2b79a16.jbomohi:2,S",lists-plain,,false
wikichanges,lx9iju.fhn5zr@www.lojban.org,2012-01-04T07:09:30Z,header,webmaster@lojban.org,[Wikichanges] Wiki page The Lojban Reference Grammar changed by	Jacob,87b5afaad785-wiki_page_the_lojban_reference_grammar_changed_,"mail/wikichanges/cur/1325660970.87b5afaad7852493.jbomohi:2,S",lists-plain,,false
wikichanges,lxf4ho.9lqmg4@www.lojban.org,2012-01-07T07:51:24Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Profanity changed by Jacob,e812f0f84f76-wiki_page_profanity_changed_by_jacob,"mail/wikichanges/cur/1325922684.e812f0f84f76f191.jbomohi:2,S",lists-plain,,false
wikichanges,lxgvh0.qd2rb1@www.lojban.org,2012-01-08T06:31:48Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Word Lists changed by Jacob,19e7672b206e-wiki_page_word_lists_changed_by_jacob,"mail/wikichanges/cur/1326004308.19e7672b206e87d5.jbomohi:2,S",lists-plain,,false
wikichanges,lxgybi.25tk15@www.lojban.org,2012-01-08T07:33:18Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Software assisted learning changed by Jacob,471952aada59-wiki_page_software_assisted_learning_changed_by,"mail/wikichanges/cur/1326007998.471952aada59fe11.jbomohi:2,S",lists-plain,,false
wikichanges,lxk6ki.s3gr4q@www.lojban.org,2012-01-10T01:24:18Z,header,webmaster@lojban.org,[Wikichanges] Wiki page experimental rafsi changed by Jacob,bf2e1bbc4be9-wiki_page_experimental_rafsi_changed_by_jacob,"mail/wikichanges/cur/1326158658.bf2e1bbc4be9d7c4.jbomohi:2,S",lists-plain,,false
wikichanges,lxkcqh.ycfglt@www.lojban.org,2012-01-10T03:37:29Z,header,webmaster@lojban.org,[Wikichanges] Wiki page CLL Beginner's Order changed by Jacob,0b108245c7a4-wiki_page_cll_beginner's_order_changed_by_jacob,"mail/wikichanges/cur/1326166649.34e25d6263348f25.jbomohi:2,S",lists-plain,,false
wikichanges,lxlgmy.k84o9x@www.lojban.org,2012-01-10T17:59:23Z,header,webmaster@lojban.org,[Wikichanges] A file was attached to Multimedia,2aee24e6ccd8-a_file_was_attached_to_multimedia,"mail/wikichanges/cur/1326218363.62f08236e9bc5d12.jbomohi:2,S",lists-plain,,false
wikichanges,lxlgu0.6wfvcr@www.lojban.org,2012-01-10T18:03:36Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Multimedia changed by guskant,a1eaee8598bc-wiki_page_multimedia_changed_by_guskant,"mail/wikichanges/cur/1326218616.e8652e1afea4ba30.jbomohi:2,S",lists-plain,,false
wikichanges,lxlo3m.4hesvv@www.lojban.org,2012-01-10T20:40:34Z,header,webmaster@lojban.org,[Wikichanges] Wiki page BPFK Section: gismu Issues changed by zgana,7c93ae81a27b-wiki_page_bpfk_section%3A_gismu_issues_changed_,"mail/wikichanges/cur/1326228034.7c93ae81a27b5762.jbomohi:2,S",lists-plain,,false
wikichanges,lxlo5l.2r8oo@www.lojban.org,2012-01-10T20:41:46Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Meeting other lojbanists changed by Twitch,8e0814eb9ca2-wiki_page_meeting_other_lojbanists_changed_by_t,"mail/wikichanges/cur/1326228106.8e0814eb9ca2e5b9.jbomohi:2,S",lists-plain,,false
wikichanges,lxlo6f.o6n2j1@www.lojban.org,2012-01-10T20:42:15Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Meeting other lojbanists changed by Twitch,8e0814eb9ca2-wiki_page_meeting_other_lojbanists_changed_by_t,"mail/wikichanges/cur/1326228135.1dcd45026116f633.jbomohi:2,S",lists-plain,,false
wikichanges,lxp3fl.q1dkq9@www.lojban.org,2012-01-12T17:04:33Z,header,webmaster@lojban.org,[Wikichanges] Wiki page Multimedia changed by ctujvecli,1e37ab861da3-wiki_page_multimedia_changed_by_ctujvecli,"mail/wikichanges/cur/1326387873.1e37ab861da3bf2c.jbomohi:2,S",lists-plain,,false
wikichanges,lxp5hp.ljtj98@www.lojban.org,2012-01-12T17:49:02Z,header,webmaster@lojban.org,[Wikichanges] Wiki page The Complete Lojban Language 日本語抄訳 changed by guskant,8d0f1ea07d0b-wiki_page_the_complete_lojban_language_%E6%97%A,"mail/wikichanges/cur/1326390542.8d0f1ea07d0b1d15.jbomohi:2,S",lists-plain,,false
wikichanges,lxuar1.nx5vp@www.lojban.org,2012-01-15T12:30:41Z,header,webmaster@lojban.org,[Wikichanges] Wiki page CLL を初心者が読むための章の順序 created by guskant,bfd42054e6d1-wiki_page_cll_%E3%82%92%E5%88%9D%E5%BF%83%E8%80,"mail/wikichanges/cur/1326630641.bfd42054e6d1a6a3.jbomohi:2,S",lists-plain,,false
wikichanges,lxucpf.dud8w1@www.lojban.org,2012-01-15T13:13:16Z,header,webmaster@lojban.org,[Wikichanges] Wiki page CLL を初心者が読むための章の順序 changed by guskant,215445fc46c2-wiki_page_cll_%E3%82%92%E5%88%9D%E5%BF%83%E8%80,"mail/wikichanges/cur/1326633196.215445fc46c27479.jbomohi:2,S",lists-plain,,false
wikichanges,lxucv1.7a7x9g@www.lojban.org,2012-01-15T13:16:16Z,header,webmaster@lojban.org,[Wikichanges] Wiki page CLL を初心者が読むための章の順序 changed by guskant,215445fc46c2-wiki_page_cll_%E3%82%92%E5%88%9D%E5%BF%83%E8%80,"mail/wikichanges/cur/1326633376.e48168eb315496d9.jbomohi:2,S",lists-plain,,false
wikichanges,lxujjq.9xqhvj@www.lojban.org,2012-01-15T15:40:54Z,header,webmaster@lojban.org,[Wikichanges] Wiki page 文書 changed by guskant,33e4943a947b-wiki_page_%E6%96%87%E6%9B%B8_changed_by_guskant,"mail/wikichanges/cur/1326642054.33e4943a947b73c4.jbomohi:2,S",lists-plain,,false
wikichanges,lxx87c.scmdc7@www.lojban.org,2012-01-17T02:28:25Z,header,webmaster@lojban.org,[Wikichanges] Wiki page CLL を初心者が読むための章の順序 changed by guskant,215445fc46c2-wiki_page_cll_%E3%82%92%E5%88%9D%E5%BF%83%E8%80,"mail/wikichanges/cur/1326767305.11b7a3dbb670ee5b.jbomohi:2,S",lists-plain,,false
wikichanges,lyb79x.p8pg3j@www.lojban.org,2012-01-24T15:34:45Z,header,webmaster@lojban.org,[Wikichanges] Wiki page currently proposed experimental cmavo	changed by DataPacRat,f3845d81a1be-wiki_page_currently_proposed_experimental_cmavo,"mail/wikichanges/cur/1327419285.f3845d81a1bed210.jbomohi:2,S",lists-plain,,false
wikichanges,lyb86c.ghbjqu@www.lojban.org,2012-01-24T15:54:12Z,header,webmaster@lojban.org,[Wikichanges] Wiki page bei'e created by DataPacRat,f3ef6f033a5f-wiki_page_bei'e_created_by_datapacrat,"mail/wikichanges/cur/1327420452.f3ef6f033a5f7ee5.jbomohi:2,S",lists-plain,,false
wikichanges,lybrb9.2x0gg5@www.lojban.org,2012-01-24T22:47:34Z,header,webmaster@lojban.org,[Wikichanges] Wiki page bei'e changed by purpleposeidon,d04336a515c4-wiki_page_bei'e_changed_by_purpleposeidon,"mail/wikichanges/cur/1327445254.d04336a515c49d37.jbomohi:2,S",lists-plain,,false
