list,thread_key,root_message_id,messages,path
lojban-beginners,c5e95b2f98ba-rafsi_and_faha's,20060512154703.29965.qmail@web36410.mail.mud.yahoo.com,6,mail/lojban-beginners/threads/2006/c5e95b2f98ba-rafsi_and_faha's.txt
lojban-beginners,c5f5b068a282-machine_grammar_-_general_question,44791f39.40602@hypermetrics.com,3,mail/lojban-beginners/threads/2006/c5f5b068a282-machine_grammar_-_general_question.txt
lojban-beginners,0698a08eb1f3-word_seperation,c785c518-2105-4873-9ef6-3c8226ced671@umich.edu,3,mail/lojban-beginners/threads/2006/0698a08eb1f3-word_seperation.txt
lojban-beginners,542fcce27c1b-lojban-beginners_digest_v5_%2363,251.a735593.318a9df2@wmconnect.com,1,mail/lojban-beginners/threads/2006/542fcce27c1b-lojban-beginners_digest_v5_%2363.txt
lojban-beginners,818b0758ad4e-announce%3A_palm_pilot_and_cross_platform_lojba,44811862.8080508@gmail.com,1,mail/lojban-beginners/threads/2006/818b0758ad4e-announce%3A_palm_pilot_and_cross_platform_lojba.txt
lojban-beginners,b41f93da46e6-another_song,037c2efe-4291-4b0f-a165-02ca9f092142@mac.com,18,mail/lojban-beginners/threads/2006/b41f93da46e6-another_song.txt
lojban-beginners,64ff46cf7ea0-hi_and_lots_of_questions,e43502de0606041712m2f5a2983wd4217b95783ee6ae@mail.gmail.com,9,mail/lojban-beginners/threads/2006/64ff46cf7ea0-hi_and_lots_of_questions.txt
lojban-beginners,4d034c53445f-more_lojban_audio,c009f494-fa80-4d63-9b05-710eeac19a06@umich.edu,5,mail/lojban-beginners/threads/2006/4d034c53445f-more_lojban_audio.txt
lojban-beginners,4a5b07726e14-coi_terdi,448c7d03.0257091b.6491.ffffea1b@mx.gmail.com,17,mail/lojban-beginners/threads/2006/4a5b07726e14-coi_terdi.txt
lojban-beginners,781ad5c0ed23-le_pelxu_ni'ablo_--_the_yellow_submarine,e6663d200606150656k34d45316o26e57b7554c9750a@mail.gmail.com,14,mail/lojban-beginners/threads/2006/781ad5c0ed23-le_pelxu_ni'ablo_--_the_yellow_submarine.txt
lojban-beginners,e2429fafd3fc-no_subject,8c85ed6cc1a2900-acc-364b@mblk-m27.sysops.aol.com,8,mail/lojban-beginners/threads/2006/e2429fafd3fc-no_subject.txt
lojban-beginners,3e9c2da71e30-mi'e_rai'n,8c85f0cf4e7bff2-1b60-1262@mblk-m30.sysops.aol.com,6,mail/lojban-beginners/threads/2006/3e9c2da71e30-mi'e_rai'n.txt
lojban-beginners,c695d137fcac-pronunciation,737b61f30606201639hd76d9a5nf95ab0afc2a75e8a@mail.gmail.com,9,mail/lojban-beginners/threads/2006/c695d137fcac-pronunciation.txt
lojban-beginners,5b3f3339fb24-coi_rodo_mi'e_timos,449a98a7.9090609@perpetuum-immobile.de,10,mail/lojban-beginners/threads/2006/5b3f3339fb24-coi_rodo_mi'e_timos.txt
lojban-beginners,f76834390f04-le_tolcitrai_calkyrespa_caca'o_morji,20060624062929.ga1063@netbsdbox.apache.home,12,mail/lojban-beginners/threads/2006/f76834390f04-le_tolcitrai_calkyrespa_caca'o_morji.txt
lojban-beginners,21f2fa8f33d0-bridi_training_web_application,a48849b31c98424cbb31a5e6c7d091e6043a56a8@wobsem03.de.gedas-grp,1,mail/lojban-beginners/threads/2006/21f2fa8f33d0-bridi_training_web_application.txt
lojban-beginners,ea637ad0e6aa-once_again_about_le_and_lo,44a2cab7.4090807@mail.ru,2,mail/lojban-beginners/threads/2006/ea637ad0e6aa-once_again_about_le_and_lo.txt
lojban-beginners,0172ee4c66dd-using_jbovlaste,1902386531.20060630072938@mail.ru,1,mail/lojban-beginners/threads/2006/0172ee4c66dd-using_jbovlaste.txt
lojban-beginners,050cb0343198-jbovlaste,35e.78a3e22.31d6c4d3@wmconnect.com,6,mail/lojban-beginners/threads/2006/050cb0343198-jbovlaste.txt
lojban-beginners,1f74a91e4deb-questions_from_the_eternal_newbie%2E%2E%2E,44a5b3dc.7020000@hypermetrics.com,2,mail/lojban-beginners/threads/2006/1f74a91e4deb-questions_from_the_eternal_newbie%2E%2E%2E.txt
lojban-beginners,2df31cd796ed-no_rafsi_for_jdika%3F,20060613170108.84972.qmail@web37910.mail.mud.yahoo.com,2,mail/lojban-beginners/threads/2006/2df31cd796ed-no_rafsi_for_jdika%3F.txt
lojban-beginners,a4936a30c67a-mu'o_mi'e_%2E%2E%2E,526.317dd52.31e0ffba@wmconnect.com,3,mail/lojban-beginners/threads/2006/a4936a30c67a-mu'o_mi'e_%2E%2E%2E.txt
lojban-beginners,76d5b32512e0-making_a_cmene,e43502de0607072140j417887c3kf18ec9435946d5fe@mail.gmail.com,9,mail/lojban-beginners/threads/2006/76d5b32512e0-making_a_cmene.txt
lojban-beginners,fde19757ed12-cll_p_95_-_huh%3F,44aa1fd6.9030906@hypermetrics.com,7,mail/lojban-beginners/threads/2006/fde19757ed12-cll_p_95_-_huh%3F.txt
lojban-beginners,0f72f630630e-coi_ro_do,3e3b81fd0607080934t7b02b145p4cfe26286dec0890@mail.gmail.com,10,mail/lojban-beginners/threads/2006/0f72f630630e-coi_ro_do.txt
lojban-beginners,798b4febb9cf-mi_tavla_fi_lo_fasnu_be_fau_tu'a_ko'a,005f01c6a1fd$8bb4fd50$a0d2400a@caroe1,14,mail/lojban-beginners/threads/2006/798b4febb9cf-mi_tavla_fi_lo_fasnu_be_fau_tu'a_ko'a.txt
lojban-beginners,cb37f6e8fc74-gismu%2Etxt_%26_cmavo%2Etxt_to_manpages,200607091629.47528.arran4@gmail.com,8,mail/lojban-beginners/threads/2006/cb37f6e8fc74-gismu%2Etxt_%26_cmavo%2Etxt_to_manpages.txt
lojban-beginners,bdcadf773584-oops%2E%2E%2E,44aa21ab.4050004@hypermetrics.com,1,mail/lojban-beginners/threads/2006/bdcadf773584-oops%2E%2E%2E.txt
lojban-beginners,e8657664a191-how_do_you_react_to_seeing_a_piece_of_lojban_te,466431203.20060710193106@mail.ru,2,mail/lojban-beginners/threads/2006/e8657664a191-how_do_you_react_to_seeing_a_piece_of_lojban_te.txt
lojban-beginners,31c00ed63394-enumerating_in_lojban,1684503175.20060710193640@mail.ru,20,mail/lojban-beginners/threads/2006/31c00ed63394-enumerating_in_lojban.txt
lojban-beginners,cef88c3637b4-how_do_you_react_to_seeing_a_piece_of_lojban_te,5810703793.20060710194118@mail.ru,1,mail/lojban-beginners/threads/2006/cef88c3637b4-how_do_you_react_to_seeing_a_piece_of_lojban_te.txt
lojban-beginners,c5622d026a4f-rk-like_diagramming%3A_anyone_interested%3F,44aac810.2070300@hypermetrics.com,14,mail/lojban-beginners/threads/2006/c5622d026a4f-rk-like_diagramming%3A_anyone_interested%3F.txt
lojban-beginners,dab6f6f7a0a6-syntax_vs_semantics_for_conjunctions,a48849b31c98424cbb31a5e6c7d091e6043a56c8@wobsem03.de.gedas-grp,2,mail/lojban-beginners/threads/2006/dab6f6f7a0a6-syntax_vs_semantics_for_conjunctions.txt
lojban-beginners,30d505eb1b0a-explicit_time_and_space,44acd9e3.4000809@mail.ru,14,mail/lojban-beginners/threads/2006/30d505eb1b0a-explicit_time_and_space.txt
lojban-beginners,29c1bb24e507-lojban_talks%21_%28fwd%29,ddc245a5c330a30eb66cf45c@192.168.1.100,1,mail/lojban-beginners/threads/2006/29c1bb24e507-lojban_talks%21_%28fwd%29.txt
lojban-beginners,21b663381aa5-lojban_talks%21_%28fwd%29,f6634616223a7041a18e5753e31114c98edcdc@hsi-x.hollywoodsoftware.net,7,mail/lojban-beginners/threads/2006/21b663381aa5-lojban_talks%21_%28fwd%29.txt
lojban-beginners,59411e819abd-jboselkei_usage,e6663d200607191443k5408715eje712f90fca305fe4@mail.gmail.com,1,mail/lojban-beginners/threads/2006/59411e819abd-jboselkei_usage.txt
lojban-beginners,a79866bb7bd5-the_summoning_to_samxarmuj,20060720043159.gf3056@chain.digitalkingdom.org,1,mail/lojban-beginners/threads/2006/a79866bb7bd5-the_summoning_to_samxarmuj.txt
lojban-beginners,ee0b0dce606b-how_about_design_a_standard_set_of_images_for_t,3e3b81fd0607210857v75734b1etc0dfd61f3f911d5@mail.gmail.com,5,mail/lojban-beginners/threads/2006/ee0b0dce606b-how_about_design_a_standard_set_of_images_for_t.txt
lojban-beginners,76708812ff86-ko_and_bridi_negation,44c2ab10.4060706@mail.ru,2,mail/lojban-beginners/threads/2006/76708812ff86-ko_and_bridi_negation.txt
lojban-beginners,36c19c74a4e1-meet_with_the_michigan_group_online,e6663d200607230923r2c56dbb1k824e0ee2b49840c9@mail.gmail.com,9,mail/lojban-beginners/threads/2006/36c19c74a4e1-meet_with_the_michigan_group_online.txt
lojban-beginners,5208a8ef24bf-quantities_and_articles,200608040134.50492.pupeno@pupeno.com,5,mail/lojban-beginners/threads/2006/5208a8ef24bf-quantities_and_articles.txt
lojban-beginners,ad2fe932542f-new_number_training_app,200608141951.47496.tim.thelion@gmail.com,9,mail/lojban-beginners/threads/2006/ad2fe932542f-new_number_training_app.txt
lojban-beginners,"505841dade0a-ti%2Fta%2Ftu,_zo'e,_da",44e48545.9090001@freenet.de,10,"mail/lojban-beginners/threads/2006/505841dade0a-ti%2Fta%2Ftu,_zo'e,_da.txt"
lojban-beginners,0b09988117d7-improved_translation,44e4aaa3.4020708@freenet.de,3,mail/lojban-beginners/threads/2006/0b09988117d7-improved_translation.txt
lojban-beginners,c198b562dc10-legal_consonant_pairs_and_permissible_initial_c,20060819191921.84555.qmail@web37902.mail.mud.yahoo.com,4,mail/lojban-beginners/threads/2006/c198b562dc10-legal_consonant_pairs_and_permissible_initial_c.txt
lojban-beginners,e1655795e351-class_and_grade,492596e80608200356j6e1204aet70236790c10ad57@mail.gmail.com,3,mail/lojban-beginners/threads/2006/e1655795e351-class_and_grade.txt
lojban-beginners,a9562406bf36-saxaras_%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%21,1934574343.20060821223115@mail.ru,1,mail/lojban-beginners/threads/2006/a9562406bf36-saxaras_%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%21.txt
lojban-beginners,ba8c8843b6ec-cmavo_defanitions,200608051036.12781.tim.thelion@gmail.com,3,mail/lojban-beginners/threads/2006/ba8c8843b6ec-cmavo_defanitions.txt
lojban-beginners,6c95d8c1696e-proiznoshenie_slova_%22saxaras%22,390.65142e80.321c49a9@wmconnect.com,3,mail/lojban-beginners/threads/2006/6c95d8c1696e-proiznoshenie_slova_%22saxaras%22.txt
lojban-beginners,4326ef685a53-group_rate_for_philcon,20060822211258.gr7019@chain.digitalkingdom.org,2,mail/lojban-beginners/threads/2006/4326ef685a53-group_rate_for_philcon.txt
lojban-beginners,19c4f45ed249-lojban_card_game,e6663d200608271322o65f07296y268fbed89a5bf422@mail.gmail.com,1,mail/lojban-beginners/threads/2006/19c4f45ed249-lojban_card_game.txt
lojban-beginners,c45b459c0d14-created_it_today%3F,20060829171916.29bca6b9.pandora@synx.us.to,5,mail/lojban-beginners/threads/2006/c45b459c0d14-created_it_today%3F.txt
lojban-beginners,937e14151b30-what_are_the_placement_rules_for_emotions%3F,200608051106.17597.tim.thelion@gmail.com,5,mail/lojban-beginners/threads/2006/937e14151b30-what_are_the_placement_rules_for_emotions%3F.txt
lojban-beginners,c241aa2ae7bf-today_i_am_creating_%2E%2E%2E,c52.1030f4d.3226d6d9@wmconnect.com,2,mail/lojban-beginners/threads/2006/c241aa2ae7bf-today_i_am_creating_%2E%2E%2E.txt
lojban-beginners,67fba322a7c1-voice_over_ip_lojban_tonight%3F,e6663d200608301620n37a51207y8e5940399b994d66@mail.gmail.com,1,mail/lojban-beginners/threads/2006/67fba322a7c1-voice_over_ip_lojban_tonight%3F.txt
lojban-beginners,0b70bf732b6e-i_don't_know_what_to_do,44d629d1.3010506@perpetuum-immobile.de,5,mail/lojban-beginners/threads/2006/0b70bf732b6e-i_don't_know_what_to_do.txt
lojban-beginners,e58558eafd26-question_and_articles_2,200608040145.42913.pupeno@pupeno.com,2,mail/lojban-beginners/threads/2006/e58558eafd26-question_and_articles_2.txt
lojban-beginners,ca6d5908d4e5-elephants_dream_production,e6663d200608061048h53ffdcddp6134a06bdf8a3d1@mail.gmail.com,2,mail/lojban-beginners/threads/2006/ca6d5908d4e5-elephants_dream_production.txt
lojban-beginners,aa58c7ed2455-elephants_dream_first_draft,e6663d200608091929t4369a992q3313b2d5949b40b3@mail.gmail.com,1,mail/lojban-beginners/threads/2006/aa58c7ed2455-elephants_dream_first_draft.txt
lojban-beginners,ffad930d4bd9-foreign_strings,44da9b36.4080400@houston.rr.com,4,mail/lojban-beginners/threads/2006/ffad930d4bd9-foreign_strings.txt
lojban-beginners,cbc29e49309d-the_articles_%22le%22_and_%22lo%22,44db3f46.3080203@freenet.de,5,mail/lojban-beginners/threads/2006/cbc29e49309d-the_articles_%22le%22_and_%22lo%22.txt
lojban-beginners,45508a4f0f9e-re%5E2%3A_the_articles_%22le%22_and_%22lo%22,44dc3160.70302@freenet.de,2,mail/lojban-beginners/threads/2006/45508a4f0f9e-re%5E2%3A_the_articles_%22le%22_and_%22lo%22.txt
lojban-beginners,fe0aef0a9ac0-addition_to_the_last_email,44dc3cc7.7090204@freenet.de,3,mail/lojban-beginners/threads/2006/fe0aef0a9ac0-addition_to_the_last_email.txt
lojban-beginners,baa3117aa9f7-re%5E2%3A_addition_to_the_last_email,44dc4fb7.8040203@freenet.de,1,mail/lojban-beginners/threads/2006/baa3117aa9f7-re%5E2%3A_addition_to_the_last_email.txt
lojban-beginners,f6480e1d571f-a_short_training-sentence_with_tense-_and_bridi,44dca5af.5020909@freenet.de,2,mail/lojban-beginners/threads/2006/f6480e1d571f-a_short_training-sentence_with_tense-_and_bridi.txt
lojban-beginners,582dff9c9299-end_of_text-cmavo,44e0bb23.8050905@freenet.de,5,mail/lojban-beginners/threads/2006/582dff9c9299-end_of_text-cmavo.txt
lojban-beginners,2edf49a7cc6a-lojgloss_update,737b61f30608141945g6f415d96s61c7be79d556bfdf@mail.gmail.com,1,mail/lojban-beginners/threads/2006/2edf49a7cc6a-lojgloss_update.txt
lojban-beginners,21e99642de1d-stress%2E,20060902164155.51784.qmail@web51509.mail.yahoo.com,21,mail/lojban-beginners/threads/2006/21e99642de1d-stress%2E.txt
lojban-beginners,cc66b53031a7-coi_rodo,241e6b720609291714l5334ae95x93e48a08b3c3322@mail.gmail.com,3,mail/lojban-beginners/threads/2006/cc66b53031a7-coi_rodo.txt
lojban-beginners,ae213427e776-stress,1bf.6978fc00.322c1bf4@wmconnect.com,1,mail/lojban-beginners/threads/2006/ae213427e776-stress.txt
lojban-beginners,865ebd5dc853-flashcards_for_lojban_for_beginners_1%2E6,200609132353.53564.pupeno@pupeno.com,4,mail/lojban-beginners/threads/2006/865ebd5dc853-flashcards_for_lojban_for_beginners_1%2E6.txt
lojban-beginners,88503738f43d-assistance_in_studying_lojban_required%2E_some-,6fdb45540609140827i21d95f5fue0e06f6ebdec385c@mail.gmail.com,7,mail/lojban-beginners/threads/2006/88503738f43d-assistance_in_studying_lojban_required%2E_some-.txt
lojban-beginners,567372dbe660-lojban-beginners_digest_v5_%23153,e1gnnp7-0004qv-1q@chain.digitalkingdom.org,2,mail/lojban-beginners/threads/2006/567372dbe660-lojban-beginners_digest_v5_%23153.txt
lojban-beginners,836d8986f399-two_new_flashcards_files%2E,200609181415.56521.pupeno@pupeno.com,1,mail/lojban-beginners/threads/2006/836d8986f399-two_new_flashcards_files%2E.txt
lojban-beginners,8bfbe4f864f9-lojban_in_google%2E,6fdb45540609210144xeff9e63g50da58e62d4b3415@mail.gmail.com,11,mail/lojban-beginners/threads/2006/8bfbe4f864f9-lojban_in_google%2E.txt
lojban-beginners,95a58fcef6d8-lojbanic_interface_in_google%2E,6fdb45540609230416i11582e01qcb39dd22c9a289b5@mail.gmail.com,1,mail/lojban-beginners/threads/2006/95a58fcef6d8-lojbanic_interface_in_google%2E.txt
lojban-beginners,5cc922b618b9-the_summoning_to_samxarmuj_%5Bmonthly_repeat%5D,e1gudf7-0007ok-rx@chain.digitalkingdom.org,33,mail/lojban-beginners/threads/2006/5cc922b618b9-the_summoning_to_samxarmuj_%5Bmonthly_repeat%5D.txt
lojban-beginners,e5227c2d12eb-conversational_words_for_'concerning'_and_'peac,8764ebit2r.fsf@gmail.com,4,mail/lojban-beginners/threads/2006/e5227c2d12eb-conversational_words_for_'concerning'_and_'peac.txt
lojban-beginners,feb82455c175-lojban_voice_chat%3A_story_time_with_uncle_robi,20061023012536.gb20034@chain.digitalkingdom.org,2,mail/lojban-beginners/threads/2006/feb82455c175-lojban_voice_chat%3A_story_time_with_uncle_robi.txt
lojban-beginners,"15ed991dbbcf-jbonunsla_update,_last_chance_to_register",e6663d200610241158v501d767sf763ec9348854694@mail.gmail.com,2,"mail/lojban-beginners/threads/2006/15ed991dbbcf-jbonunsla_update,_last_chance_to_register.txt"
lojban-beginners,7d89c55eaf72-lightbulb,241e6b720610031415y33825031yd2ead1d89dc98c8d@mail.gmail.com,8,mail/lojban-beginners/threads/2006/7d89c55eaf72-lightbulb.txt
lojban-beginners,96194f746db8-pre-philcon_lojban_phone_group,e6663d200610262236s111ada97x60991c3976696c37@mail.gmail.com,3,mail/lojban-beginners/threads/2006/96194f746db8-pre-philcon_lojban_phone_group.txt
lojban-beginners,1aa5fb1bf69d-jbonunsla_deadline_today%21,e6663d200610270728g31fd909fv5cdd2a33b9fd7a12@mail.gmail.com,1,mail/lojban-beginners/threads/2006/1aa5fb1bf69d-jbonunsla_deadline_today%21.txt
lojban-beginners,b051c3fff2e1-%7B'%7D_and_%7Bx%7D_-_an_example,1775394042.20061029095615@mail.ru,1,mail/lojban-beginners/threads/2006/b051c3fff2e1-%7B'%7D_and_%7Bx%7D_-_an_example.txt
lojban-beginners,d6c9813111e3-lojban_online_meeting,e6663d200610301333h77024fd6icf9887146196ee8d@mail.gmail.com,1,mail/lojban-beginners/threads/2006/d6c9813111e3-lojban_online_meeting.txt
lojban-beginners,0af3e63ba74b-new_artwork_for_lojban%3F,e6663d200610311109g7e5f1092s6085a2d08a984e16@mail.gmail.com,1,mail/lojban-beginners/threads/2006/0af3e63ba74b-new_artwork_for_lojban%3F.txt
lojban-beginners,45522cdced69-lojban_fest_update,e6663d200610050848o67e79786x1fdac7058fc7bac4@mail.gmail.com,1,mail/lojban-beginners/threads/2006/45522cdced69-lojban_fest_update.txt
lojban-beginners,b8ed3e2a65e8-problem,9ea0266d0610120211gd3e5557p8dd2970b19f39571@mail.gmail.com,23,mail/lojban-beginners/threads/2006/b8ed3e2a65e8-problem.txt
lojban-beginners,0f688752685e-quickest_way_to_apologize_in_lojban,e6663d200610121244g2520ae66mcbd0708a90628cde@mail.gmail.com,5,mail/lojban-beginners/threads/2006/0f688752685e-quickest_way_to_apologize_in_lojban.txt
lojban-beginners,424bfd8a2434-'_vs%2E_x_and_t_vs%2E_d,cda.266f26.32622332@wmconnect.com,3,mail/lojban-beginners/threads/2006/424bfd8a2434-'_vs%2E_x_and_t_vs%2E_d.txt
lojban-beginners,ed668df3c7df-lojban-beginners_digest_v5_%23172,389.d5429bf.3264c9a1@wmconnect.com,1,mail/lojban-beginners/threads/2006/ed668df3c7df-lojban-beginners_digest_v5_%23172.txt
lojban-beginners,0492d091b6a3-lojbanic_phone_group_tonight,e6663d200610161436y2b101993gef5dad97ed9104e1@mail.gmail.com,4,mail/lojban-beginners/threads/2006/0492d091b6a3-lojbanic_phone_group_tonight.txt
lojban-beginners,670660f2da6e-defraying_your_costs_at_lojban_fest,e6663d200610171333u6074554bsa22e07d69b79daf8@mail.gmail.com,1,mail/lojban-beginners/threads/2006/670660f2da6e-defraying_your_costs_at_lojban_fest.txt
lojban-beginners,089a9017c97a-lojban_phone_group_recording,e6663d200610181954g7ab20b64of5d1416a25dde5fc@mail.gmail.com,1,mail/lojban-beginners/threads/2006/089a9017c97a-lojban_phone_group_recording.txt
lojban-beginners,800a4d0c682b-consistency_in_fruit_words,cf3.cd20d1.327bb740@wmconnect.com,1,mail/lojban-beginners/threads/2006/800a4d0c682b-consistency_in_fruit_words.txt
lojban-beginners,04ecae7ead1e-baxso,cd5.1d772bc.3282979f@wmconnect.com,5,mail/lojban-beginners/threads/2006/04ecae7ead1e-baxso.txt
lojban-beginners,"92821e96cdf7-klama,_go,_come,_travel",e1gitvp-0002uv-cf@chain.digitalkingdom.org,3,"mail/lojban-beginners/threads/2006/92821e96cdf7-klama,_go,_come,_travel.txt"
lojban-beginners,57678f179f90-lojban-beginners_digest_v5_%23187,e1gipyy-0000fw-js@chain.digitalkingdom.org,2,mail/lojban-beginners/threads/2006/57678f179f90-lojban-beginners_digest_v5_%23187.txt
lojban-beginners,b1615c7566fa-lojban-beginners_digest_v5_%23189,20061113205127.17080.qmail@web30415.mail.mud.yahoo.com,1,mail/lojban-beginners/threads/2006/b1615c7566fa-lojban-beginners_digest_v5_%23189.txt
lojban-beginners,c888731b1e73-teamspeak_voip_happening_now,e6663d200611131922s7f2ca93fueb3f57adfc43cc4e@mail.gmail.com,1,mail/lojban-beginners/threads/2006/c888731b1e73-teamspeak_voip_happening_now.txt
lojban-beginners,ddedb077bc43-request_for_small_favors_with_jbonunsla,e6663d200611152302s51b82e2bm7a4a0c407065214b@mail.gmail.com,1,mail/lojban-beginners/threads/2006/ddedb077bc43-request_for_small_favors_with_jbonunsla.txt
lojban-beginners,eaaa3edefd26-lujvo_creation%3A_economical_class%2E,4561f3e0.3000409@bommelibom.com,12,mail/lojban-beginners/threads/2006/eaaa3edefd26-lujvo_creation%3A_economical_class%2E.txt
lojban-beginners,"807101cbac7b-group_learning,_any_advice",1164068099.17011.22.camel@pulab,2,"mail/lojban-beginners/threads/2006/807101cbac7b-group_learning,_any_advice.txt"
lojban-beginners,c00646d02a20-a_few_questions_about_chapters_18_and_19,456f28cc@webmail.bcpl.net,2,mail/lojban-beginners/threads/2006/c00646d02a20-a_few_questions_about_chapters_18_and_19.txt
lojban-beginners,480f3875e1fc-questions_re%3A_proper_translation%2Fsyntax,295931.67951.qm@web81411.mail.mud.yahoo.com,4,mail/lojban-beginners/threads/2006/480f3875e1fc-questions_re%3A_proper_translation%2Fsyntax.txt
lojban-beginners,c619d4bd9199-a_learning_idea%2E%2E%2E%2E%2E_and_my_own_attem,f5d9f4490611301301jb12d4a1m9bb20ba240de6e6b@mail.gmail.com,45,mail/lojban-beginners/threads/2006/c619d4bd9199-a_learning_idea%2E%2E%2E%2E%2E_and_my_own_attem.txt
lojban-beginners,9a7883053acf-the_big_lujvo_hunt%3A_revolution%2E,45648dcb.8090601@bommelibom.com,6,mail/lojban-beginners/threads/2006/9a7883053acf-the_big_lujvo_hunt%3A_revolution%2E.txt
lojban-beginners,02d0382e53ae-revolution%3A_definitions,bfd.89c6758.3296f250@wmconnect.com,1,mail/lojban-beginners/threads/2006/02d0382e53ae-revolution%3A_definitions.txt
lojban-beginners,c6c4e41002c0-syntax_questions,20061123200005.42914.qmail@web81414.mail.mud.yahoo.com,9,mail/lojban-beginners/threads/2006/c6c4e41002c0-syntax_questions.txt
lojban-beginners,c2266aa3772b-translation_exercise-_critique_requested,20061126214511.36636.qmail@web30404.mail.mud.yahoo.com,2,mail/lojban-beginners/threads/2006/c2266aa3772b-translation_exercise-_critique_requested.txt
lojban-beginners,c8abe3e91d6d-lojban-beginners_digest_v5_%23197,20061127220642.6927.qmail@web30408.mail.mud.yahoo.com,1,mail/lojban-beginners/threads/2006/c8abe3e91d6d-lojban-beginners_digest_v5_%23197.txt
lojban-beginners,ed22d8b1aeb7-lojban_mentioned_in_my_book,456ba277.1050308@hypermetrics.com,2,mail/lojban-beginners/threads/2006/ed22d8b1aeb7-lojban_mentioned_in_my_book.txt
lojban-beginners,878e2927fd54-%2Eu'i_xkcd_comic_on_lojban,5e124660612010510t6e191a84m44682955dd07feea@mail.gmail.com,5,mail/lojban-beginners/threads/2006/878e2927fd54-%2Eu'i_xkcd_comic_on_lojban.txt
lojban-beginners,7b5315b9694c-pronouncing_%22a%22,op.tj1ms5g81mk145@danny2,13,mail/lojban-beginners/threads/2006/7b5315b9694c-pronouncing_%22a%22.txt
lojban-beginners,c68314776273-pronouncing_diphongs,e810bafd0612040851p3628f60ej54a7d85bba6f4cd@mail.gmail.com,2,mail/lojban-beginners/threads/2006/c68314776273-pronouncing_diphongs.txt
lojban-beginners,cfc3b17fef5d-palindromes%3F,20061204202426.43026.qmail@web81413.mail.mud.yahoo.com,10,mail/lojban-beginners/threads/2006/cfc3b17fef5d-palindromes%3F.txt
lojban-beginners,f10c6ab68f39-nei,241e6b720612041342t74e9e646nf5432fbc0863f556@mail.gmail.com,2,mail/lojban-beginners/threads/2006/f10c6ab68f39-nei.txt
lojban-beginners,011910dccbe9-pronouncing_%22x%22,4571d160.6030000@mindspring.com,11,mail/lojban-beginners/threads/2006/011910dccbe9-pronouncing_%22x%22.txt
lojban-beginners,eb62004768d6-spatial_tenses,241e6b720612051421x1606c75fh601dfe57ca71aa@mail.gmail.com,2,mail/lojban-beginners/threads/2006/eb62004768d6-spatial_tenses.txt
lojban-beginners,99fd1d6037d9-more_talk_about_name_rules,e6663d200612060747u47a0511dt86b02dfa7bfc311e@mail.gmail.com,2,mail/lojban-beginners/threads/2006/99fd1d6037d9-more_talk_about_name_rules.txt
lojban-beginners,bbfc8378cbc5-several_lojban_audio_files,7fcc7838-2fb5-46e7-8988-7339bf93f79c@umich.edu,3,mail/lojban-beginners/threads/2006/bbfc8378cbc5-several_lojban_audio_files.txt
lojban-beginners,d4c26da85d44-interaction_of_%7Bna%7D_and_%7Bsu'o%7D,537d06d00612071116i5f7c265wd9a26f4e7d79a1f0@mail.gmail.com,5,mail/lojban-beginners/threads/2006/d4c26da85d44-interaction_of_%7Bna%7D_and_%7Bsu'o%7D.txt
lojban-beginners,0ffe0d79eed7-lojban-beginners_digest_v5_%23208,e1gscqp-0001c0-gu@chain.digitalkingdom.org,1,mail/lojban-beginners/threads/2006/0ffe0d79eed7-lojban-beginners_digest_v5_%23208.txt
lojban-beginners,3e2d6d5efcdf-does_this_mean_what_i_think_it_means%3F,457b3ac4.5070906@mindspring.com,10,mail/lojban-beginners/threads/2006/3e2d6d5efcdf-does_this_mean_what_i_think_it_means%3F.txt
lojban-beginners,b0dddf9b48ff-quick_questions,20061212222520.40200.qmail@web81415.mail.mud.yahoo.com,7,mail/lojban-beginners/threads/2006/b0dddf9b48ff-quick_questions.txt
lojban-beginners,1bbf34eb6681-learning_lojban,45710c41.8050805@mindspring.com,30,mail/lojban-beginners/threads/2006/1bbf34eb6681-learning_lojban.txt
lojban-beginners,c37cee71bfde-shakespeare,241e6b720612021033x1d4cc458x30e507f05ace3c26@mail.gmail.com,1,mail/lojban-beginners/threads/2006/c37cee71bfde-shakespeare.txt
lojban-beginners,0aaeebce4aed-icsl_software_help_needed,e6663d200612040800m4285d40bhee6b9b4ec4dc1439@mail.gmail.com,1,mail/lojban-beginners/threads/2006/0aaeebce4aed-icsl_software_help_needed.txt
lojban-beginners,d8c3ac5fd48e-no_subject,4586cfb7.40605@hypermetrics.com,2,mail/lojban-beginners/threads/2006/d8c3ac5fd48e-no_subject.txt
lojban-beginners,3743d8a9d596-pu'i%3F,0a4a8d28-8ebf-49b7-8cb8-5e3f225f0f09@mindspring.com,7,mail/lojban-beginners/threads/2006/3743d8a9d596-pu'i%3F.txt
lojban-beginners,37514d0d0d10-pu'i%3A_rafsi_and_cmavo,c4b.af0cfe4.32c69a4f@wmconnect.com,1,mail/lojban-beginners/threads/2006/37514d0d0d10-pu'i%3A_rafsi_and_cmavo.txt
